CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location
23414,10000257475,2010257475,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 09:50:00 AM,137XX BLOCK OF AURORA AVE N,N,N1,300.3019,-122.345047044,47.729584799,"(47.729584799, -122.345047044)"
23310,10000257395,2010257395,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 09:52:00 AM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)"
23336,10000257536,2010257536,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 11:17:00 AM,89XX BLOCK OF AURORA AVE N,N,N2,1800.2004,-122.344560665,47.693823402,"(47.693823402, -122.344560665)"
23339,10000257412,2010257412,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 11:24:00 AM,5XX BLOCK OF N 71ST ST,J,J1,2800.3005,-122.351247129,47.680312896,"(47.680312896, -122.351247129)"
23424,10000257440,2010257440,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 11:32:00 AM,72XX BLOCK OF W MARGINAL WAY S,F,F1,11200.2006,-122.333526441,47.536167116,"(47.536167116, -122.333526441)"
23481,10000257695,2010257695,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 02:14:00 PM,1XX BLOCK OF 23RD AVE S,G,G2,9000.1000,-122.30223583,47.6010021,"(47.6010021, -122.30223583)"
23546,10000257451,2010257451,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,07/26/2010 02:19:00 PM,5XX BLOCK OF N 45TH ST,J,J2,4900.5001,-122.351773415,47.66139663,"(47.66139663, -122.351773415)"
23528,10000257764,2010257764,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 04:04:00 PM,77XX BLOCK OF 35TH AVE NE,L,L3,2400.3008,-122.29056802,47.685767996,"(47.685767996, -122.29056802)"
23738,10000257704,2010257704,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 04:58:00 PM,26XX BLOCK OF NE UNIVERSITY VILLAGE ST,U,U2,4300.2010,-122.29850294,47.663327672,"(47.663327672, -122.29850294)"
23789,10000258012,2010258012,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 06:58:00 PM,XX BLOCK OF YESLER WAY,K,K3,8100.1054,-122.334529153,47.601722819,"(47.601722819, -122.334529153)"
23792,10000257948,2010257948,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 07:19:00 PM,11XX BLOCK OF 5TH AVE,K,K1,8200.3008,-122.332777574,47.607622884,"(47.607622884, -122.332777574)"
23735,10000258127,2010258127,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 08:27:00 PM,18XX BLOCK OF EASTLAKE AVE,D,D2,7300.2015,-122.329153404,47.61823776,"(47.61823776, -122.329153404)"
23974,10000258088,2010258088,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 08:49:00 PM,2XX BLOCK OF 1ST AVE W,Q,Q3,7100.2013,-122.358048586,47.620362816,"(47.620362816, -122.358048586)"
23983,10000258108,2010258108,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 09:35:00 PM,77XX BLOCK OF 12TH AVE SW,F,F3,11300.5002,-122.350565535,47.53297349,"(47.53297349, -122.350565535)"
23890,10000258319,2010258319,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 11:43:00 PM,30XX BLOCK OF NE 143RD ST,L,L1,100.4002,-122.295187445,47.73196572,"(47.73196572, -122.295187445)"
23917,10000258332,2010258332,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/26/2010 11:52:00 PM,5XX BLOCK OF S KING ST,K,K2,9100.2004,-122.327017281,47.59835485,"(47.59835485, -122.327017281)"
24080,10000258235,2010258235,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 02:14:00 AM,51XX BLOCK OF 45TH AVE SW,W,W2,10500.3004,-122.389729797,47.555293676,"(47.555293676, -122.389729797)"
24085,10000258563,2010258563,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 02:40:00 AM,4XX BLOCK OF S WASHINGTON ST,K,K2,9200.1002,-122.328311137,47.600874388,"(47.600874388, -122.328311137)"
24091,10000257763,2010257763,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 03:09:00 AM,31XX BLOCK OF SW RAYMOND ST,F,F1,10700.5004,-122.372879173,47.548304327,"(47.548304327, -122.372879173)"
24097,10000258604,2010258604,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,07/27/2010 03:39:00 AM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
24099,10000258668,2010258668,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 03:45:00 AM,6XX BLOCK OF 1ST AVE,K,K3,8100.1054,-122.334176851,47.602148967,"(47.602148967, -122.334176851)"
24206,10000258659,2010258659,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 04:38:00 AM,10XX BLOCK OF PIKE ST,D,D3,8300.2006,-122.329469069,47.613233616,"(47.613233616, -122.329469069)"
24194,10000258684,2010258684,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 06:47:00 AM,13XX BLOCK OF N 115TH ST,N,N1,600.4003,-122.338090378,47.7123018,"(47.7123018, -122.338090378)"
24497,10000259039,2010259039,010,HOMICIDE,HOMICIDE,HOMICIDE,07/27/2010 12:54:00 PM,24XX BLOCK OF 34TH AVE W,Q,Q1,5700.4002,-122.400985301,47.640847812,"(47.640847812, -122.400985301)"
24571,10000259202,2010259202,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 02:39:00 PM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)"
25283,10000259109,2010259109,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 05:25:00 PM,45XX BLOCK OF UNIVERSITY WAY NE,U,U3,5301.2009,-122.313115706,47.662180577,"(47.662180577, -122.313115706)"
25792,10000259261,2010259261,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 06:21:00 PM,42XX BLOCK OF S BOZEMAN ST,S,S2,11000.2009,-122.27954457,47.532179111,"(47.532179111, -122.27954457)"
25535,10000259669,2010259669,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 09:31:00 PM,30XX BLOCK OF RAINIER AVE S,R,R2,9500.5005,-122.29682759,47.57661601,"(47.57661601, -122.29682759)"
26078,10000259553,2010259553,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 10:11:00 PM,13XX BLOCK OF 1ST AVE,M,M3,8100.1019,-122.338651171,47.607331584,"(47.607331584, -122.338651171)"
24626,10000259646,2010259646,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 11:08:00 PM,89XX BLOCK OF AURORA AVE N,N,N2,1800.2003,-122.344560665,47.693823402,"(47.693823402, -122.344560665)"
25955,10000259845,2010259845,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 11:18:00 PM,110XX BLOCK OF 8TH AVE NE,L,L2,1200.3000,-122.320603178,47.710396678,"(47.710396678, -122.320603178)"
24691,10000259800,2010259800,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 11:20:00 PM,28XX BLOCK OF S MYRTLE ST,O,O3,11000.3000,-122.293751048,47.538912489,"(47.538912489, -122.293751048)"
26025,10000259740,2010259740,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/27/2010 11:42:00 PM,104XX BLOCK OF DAYTON AVE N,N,N2,1700.1002,-122.352759143,47.70471334,"(47.70471334, -122.352759143)"
24706,10000259547,2010259547,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/28/2010 12:14:00 AM,72XX BLOCK OF E GREEN LAKE DR N,J,J1,4600.1000,-122.325963434,47.680506461,"(47.680506461, -122.325963434)"
24930,10000260043,2010260043,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/28/2010 06:20:00 AM,2XX BLOCK OF E LOUISA ST,C,C1,6100.4003,-122.325281572,47.64203026,"(47.64203026, -122.325281572)"
24596,10000260241,2010260241,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/28/2010 11:30:00 AM,42XX BLOCK OF AURORA AVE N,J,J2,4900.1017,-122.347333798,47.659003785,"(47.659003785, -122.347333798)"
25508,10000260415,2010260415,010,HOMICIDE,HOMICIDE,HOMICIDE,07/28/2010 01:03:00 PM,3XX BLOCK OF NE NORTHGATE WAY,N,N3,1200.4005,-122.324615153,47.708602801,"(47.708602801, -122.324615153)"
25399,10000260550,2010260550,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/28/2010 04:41:00 PM,20XX BLOCK OF WESTLAKE AVE,M,M2,7300.3028,-122.337790777,47.615057615,"(47.615057615, -122.337790777)"
25808,10000260636,2010260636,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/28/2010 05:45:00 PM,107XX BLOCK OF 20TH AVE NE,L,L2,1100.1009,-122.306224898,47.707555535,"(47.707555535, -122.306224898)"
25355,10000260783,2010260783,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/28/2010 06:11:00 PM,15XX BLOCK OF BROADWAY,E,E2,8400.1016,-122.32078951,47.614655489,"(47.614655489, -122.32078951)"
25814,10000260651,2010260651,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/28/2010 06:45:00 PM,77XX BLOCK OF 14TH AVE SW,F,F3,11300.5003,-122.352759418,47.53274516,"(47.53274516, -122.352759418)"
25568,10000260728,2010260728,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/28/2010 07:06:00 PM,26XX BLOCK OF SW THISTLE ST,F,F2,11400.1007,-122.366530206,47.528280756,"(47.528280756, -122.366530206)"
24823,10000260902,2010260902,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/28/2010 10:43:00 PM,20XX BLOCK OF 43RD AVE E,C,C3,6300.1009,-122.277100735,47.638025645,"(47.638025645, -122.277100735)"
25025,10000261117,2010261117,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 03:25:00 AM,7XX BLOCK OF N 103RD ST,N,N2,1300.4012,-122.348712031,47.703614776,"(47.703614776, -122.348712031)"
25047,10000261323,2010261323,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 03:31:00 AM,16XX BLOCK OF BELLEVUE AVE,E,E2,8400.1011,-122.326795854,47.615779997,"(47.615779997, -122.326795854)"
25048,10000261359,2010261359,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 03:39:00 AM,14XX BLOCK OF E UNION ST,E,E2,8600.1000,-122.313473608,47.612914569,"(47.612914569, -122.313473608)"
25164,10000261552,2010261552,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 09:46:00 AM,11XX BLOCK OF MERCER ST,D,D2,7300.3000,-122.334050624,47.624265962,"(47.624265962, -122.334050624)"
26315,10000261813,2010261813,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 12:40:00 PM,2XX BLOCK OF 1ST AVE W,Q,Q3,7100.2013,-122.358048586,47.620362816,"(47.620362816, -122.358048586)"
26374,10000261914,2010261914,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 03:42:00 PM,1XX BLOCK OF 23RD AVE S,G,G2,8700.2013,-122.30223583,47.6010021,"(47.6010021, -122.30223583)"
26553,10000261962,2010261962,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 06:17:00 PM,27XX BLOCK OF 4TH AVE S,O,O2,9300.3025,-122.32905709,47.578767763,"(47.578767763, -122.32905709)"
26498,10000262153,2010262153,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 06:30:00 PM,50XX BLOCK OF BROOKLYN AVE NE,U,U3,4400.4008,-122.314198338,47.665675952,"(47.665675952, -122.314198338)"
26569,10000262021,2010262021,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 07:01:00 PM,44XX BLOCK OF 29TH AVE S,R,R2,10000.2003,-122.296013672,47.562780333,"(47.562780333, -122.296013672)"
26540,10000262223,2010262223,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 07:18:00 PM,130XX BLOCK OF AURORA AVE N,N,N1,402.2000,-122.344996835,47.725035552,"(47.725035552, -122.344996835)"
26478,10000262374,2010262374,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 08:28:00 PM,15XX BLOCK OF VALENTINE PL S,O,O1,9400.2024,-122.307316332,47.588873117,"(47.588873117, -122.307316332)"
26756,10000262452,2010262452,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/29/2010 10:53:00 PM,9XX BLOCK OF JEFFERSON ST,E,E3,8500.3000,-122.323543045,47.605072895,"(47.605072895, -122.323543045)"
26955,10000262623,2010262623,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 01:26:00 AM,35XX BLOCK OF S ORCAS ST,R,R2,10300.4020,-122.28848474,47.551195016,"(47.551195016, -122.28848474)"
26967,10000262512,2010262512,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 02:05:00 AM,32XX BLOCK OF 4TH AVE S,O,O2,9300.3034,-122.329058917,47.574978897,"(47.574978897, -122.329058917)"
27193,10000263140,2010263140,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 12:32:00 PM,39XX BLOCK OF S BOZEMAN ST,S,S2,11000.2007,-122.281374606,47.532160222,"(47.532160222, -122.281374606)"
27385,10000263156,2010263156,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 03:06:00 PM,7XX BLOCK OF EASTLAKE AVE E,D,D2,6600.2014,-122.329193449,47.625998703,"(47.625998703, -122.329193449)"
27365,10000263223,2010263223,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 03:07:00 PM,19XX BLOCK OF 2ND AVE,M,M2,8002.1000,-122.341102353,47.611348536,"(47.611348536, -122.341102353)"
27354,10000263350,2010263350,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 03:45:00 PM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)"
27564,10000263392,2010263392,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 05:06:00 PM,10XX BLOCK OF S HENDERSON ST,F,F3,11200.3012,-122.31899006,47.523054334,"(47.523054334, -122.31899006)"
27561,10000263285,2010263285,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 05:30:00 PM,13XX BLOCK OF N 115TH ST,N,N1,600.4003,-122.338090378,47.7123018,"(47.7123018, -122.338090378)"
30077,10000263018,2010263018,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 06:00:00 PM,72XX BLOCK OF S RYAN ST,S,S3,11900.1009,-122.242331606,47.509638653,"(47.509638653, -122.242331606)"
27538,10000263475,2010263475,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 07:02:00 PM,32XX BLOCK OF MORSE AVE S,R,R2,10000.1012,-122.298679219,47.574557466,"(47.574557466, -122.298679219)"
27760,10000263191,2010263191,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 08:31:00 PM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
27631,10000263503,2010263503,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 09:20:00 PM,61XX BLOCK OF RAINIER AVE S,R,R3,10200.3010,-122.27654798,47.546678433,"(47.546678433, -122.27654798)"
27617,10000263676,2010263676,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 09:57:00 PM,5XX BLOCK OF MERCER ST,D,D1,7200.1010,-122.344307933,47.624553746,"(47.624553746, -122.344307933)"
27733,10000263708,2010263708,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 10:45:00 PM,14XX BLOCK OF 21ST AVE,G,G1,7900.2005,-122.304919014,47.614105373,"(47.614105373, -122.304919014)"
27734,10000263512,2010263512,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/30/2010 10:48:00 PM,4XX BLOCK OF OLIVE WAY,M,M2,8100.2001,-122.337968138,47.612423454,"(47.612423454, -122.337968138)"
27997,10000264089,2010264089,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 01:14:00 AM,23XX BLOCK OF 1ST AVE,M,M1,8002.2002,-122.347163627,47.613759209,"(47.613759209, -122.347163627)"
27847,10000263619,2010263619,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 01:58:00 AM,47XX BLOCK OF 15TH AVE NE,U,U3,5301.2000,-122.311951556,47.663988229,"(47.663988229, -122.311951556)"
27972,10000264034,2010264034,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 02:09:00 AM,70XX BLOCK OF SEWARD PARK AVE S,R,R3,11102.2002,-122.267074704,47.539356739,"(47.539356739, -122.267074704)"
27948,10000264175,2010264175,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 03:33:00 AM,18XX BLOCK OF E OLIVE WAY,E,E1,7500.5004,-122.32153944,47.619902975,"(47.619902975, -122.32153944)"
28065,10000264264,2010264264,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,07/31/2010 05:18:00 AM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
28066,10000264225,2010264225,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,07/31/2010 05:22:00 AM,57XX BLOCK OF MARTIN LUTHER KING JR WAY S,S,S1,10300.3011,-122.287586512,47.550498178,"(47.550498178, -122.287586512)"
28154,10000264249,2010264249,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 09:14:00 AM,43XX BLOCK OF UNIVERSITY WAY NE,U,U2,5301.2008,-122.313148997,47.660532243,"(47.660532243, -122.313148997)"
28109,10000264461,2010264461,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 11:48:00 AM,91XX BLOCK OF RAINIER AVE S,S,S3,11800.6015,-122.269990445,47.520556161,"(47.520556161, -122.269990445)"
28113,10000264409,2010264409,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 12:07:00 PM,9XX BLOCK OF NW 54TH ST,J,J2,4700.2001,-122.369683355,47.667885403,"(47.667885403, -122.369683355)"
28372,10000264588,2010264588,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 02:09:00 PM,22XX BLOCK OF LAKE WASHINGTON BLVD S,R,R1,9500.1024,-122.283705775,47.578873414,"(47.578873414, -122.283705775)"
28219,10000264619,2010264619,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 02:13:00 PM,3XX BLOCK OF WALL ST,M,M1,7200.2014,-122.346599574,47.616358302,"(47.616358302, -122.346599574)"
28374,10000264628,2010264628,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 02:23:00 PM,7XX BLOCK OF NE 45TH ST,U,U2,5200.5004,-122.320250367,47.661315878,"(47.661315878, -122.320250367)"
28334,10000264581,2010264581,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 02:26:00 PM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165513,47.616053297,"(47.616053297, -122.336165513)"
28230,10000264501,2010264501,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 03:08:00 PM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
28251,10000264751,2010264751,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 04:19:00 PM,24XX BLOCK OF 1ST AVE,M,M1,8002.2004,-122.348279649,47.614419951,"(47.614419951, -122.348279649)"
28508,10000264787,2010264787,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 06:08:00 PM,6XX BLOCK OF DENNY WAY,D,D1,7200.1049,-122.344383851,47.618558149,"(47.618558149, -122.344383851)"
28476,10000264710,2010264710,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 06:18:00 PM,21XX BLOCK OF SW HOLDEN ST,F,F1,10700.2008,-122.361804965,47.53369478,"(47.53369478, -122.361804965)"
28518,10000264876,2010264876,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 07:17:00 PM,84XX BLOCK OF FREMONT AVE N,B,B3,2800.5000,-122.349909962,47.690207191,"(47.690207191, -122.349909962)"
28482,10000264926,2010264926,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 07:38:00 PM,101XX BLOCK OF RENTON AVE S,S,S3,11900.6007,-122.259858713,47.510426998,"(47.510426998, -122.259858713)"
33876,10000264934,2010264934,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,07/31/2010 07:45:00 PM,22XX BLOCK OF MCGILVRA BLVD E,C,C3,6300.1004,-122.280772127,47.639920649,"(47.639920649, -122.280772127)"
28967,10000265678,2010265678,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/01/2010 06:43:00 AM,13XX BLOCK OF E MADISON ST,E,E2,7500.4014,-122.314869153,47.613624569,"(47.613624569, -122.314869153)"
29208,10000265961,2010265961,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/01/2010 01:29:00 PM,53XX BLOCK OF MAYNARD AVE S,O,O2,10900.2017,-122.325402734,47.554347622,"(47.554347622, -122.325402734)"
29117,10000265963,2010265963,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/01/2010 01:50:00 PM,44XX BLOCK OF 4TH AVE S,O,O2,9300.3073,-122.329368516,47.563804288,"(47.563804288, -122.329368516)"
29218,10000266074,2010266074,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/01/2010 04:21:00 PM,12XX BLOCK OF ALASKAN WAY,M,M3,8100.1027,-122.340092678,47.605544923,"(47.605544923, -122.340092678)"
29470,10000266436,2010266436,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/01/2010 11:06:00 PM,117XX BLOCK OF AURORA AVE N,N,N1,402.2005,-122.344896102,47.717174471,"(47.717174471, -122.344896102)"
29485,10000266453,2010266453,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/02/2010 12:16:00 AM,56XX BLOCK OF AIRPORT WAY S,O,O2,10900.2008,-122.31933194,47.551679396,"(47.551679396, -122.31933194)"
29605,10000266388,2010266388,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/02/2010 02:04:00 AM,135XX BLOCK OF 39TH AVE NE,L,L1,100.1002,-122.286887358,47.727345044,"(47.727345044, -122.286887358)"
29631,10000266636,2010266636,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/02/2010 04:19:00 AM,13XX BLOCK OF E MADISON ST,E,E2,7500.4015,-122.314869153,47.613624569,"(47.613624569, -122.314869153)"
29744,10000266770,2010266770,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/02/2010 07:01:00 AM,27XX BLOCK OF S KING ST,G,G3,8900.5012,-122.296862354,47.598050929,"(47.598050929, -122.296862354)"
29787,10000267022,2010267022,010,HOMICIDE,HOMICIDE,HOMICIDE,08/02/2010 12:07:00 PM,24XX BLOCK OF THORNDYKE AVE W,Q,Q1,5802.3002,-122.385665248,47.641469642,"(47.641469642, -122.385665248)"
30224,10000267152,2010267152,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/02/2010 05:45:00 PM,2XX BLOCK OF JAMES ST,K,K2,8100.2034,-122.331963986,47.60253739,"(47.60253739, -122.331963986)"
30110,10000267468,2010267468,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/02/2010 05:59:00 PM,72XX BLOCK OF S RYAN ST,S,S3,11900.1009,-122.242331606,47.509638653,"(47.509638653, -122.242331606)"
30181,10000267414,2010267414,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/02/2010 07:05:00 PM,45XX BLOCK OF S HENDERSON ST,S,S2,11800.4000,-122.275322754,47.523311863,"(47.523311863, -122.275322754)"
33877,10000267895,2010267895,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 12:05:00 AM,130XX BLOCK OF LINDEN AVE N,N,N1,402.2000,-122.3479331,47.725038839,"(47.725038839, -122.3479331)"
30693,10000267957,2010267957,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 02:32:00 AM,4XX BLOCK OF HARVARD AVE E,C,C1,7400.2000,-122.322016605,47.622563354,"(47.622563354, -122.322016605)"
30677,10000267717,2010267717,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 03:00:00 AM,53XX BLOCK OF 8TH AVE NW,J,J2,4800.4006,-122.366180864,47.667547507,"(47.667547507, -122.366180864)"
30606,10000268072,2010268072,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 03:13:00 AM,4XX BLOCK OF BROADWAY,E,E3,8500.2013,-122.320749187,47.605719685,"(47.605719685, -122.320749187)"
30611,10000268080,2010268080,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 03:36:00 AM,12XX BLOCK OF S GRAND ST,O,O1,9400.1003,-122.316632004,47.586935127,"(47.586935127, -122.316632004)"
30629,10000267797,2010267797,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 04:26:00 AM,69XX BLOCK OF 37TH AVE S,S,S1,11000.1003,-122.286112977,47.539780196,"(47.539780196, -122.286112977)"
30840,10000268512,2010268512,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 03:48:00 PM,2XX BLOCK OF JAMES ST,K,K2,8100.2034,-122.331963986,47.60253739,"(47.60253739, -122.331963986)"
31136,10000268535,2010268535,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 05:13:00 PM,1XX BLOCK OF NE 50TH ST,J,J1,4500.2009,-122.327732395,47.664999932,"(47.664999932, -122.327732395)"
31299,10000269056,2010269056,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 07:43:00 PM,15XX BLOCK OF S BAYVIEW ST,O,O1,9400.3028,-122.312753856,47.581011774,"(47.581011774, -122.312753856)"
31366,10000268887,2010268887,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 10:08:00 PM,26XX BLOCK OF S DEARBORN ST,G,G2,8900.4008,-122.298174666,47.595534939,"(47.595534939, -122.298174666)"
31483,10000269264,2010269264,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/03/2010 11:24:00 PM,86XX BLOCK OF 24TH AVE SW,F,F2,11400.2011,-122.363172648,47.525585664,"(47.525585664, -122.363172648)"
